"(instance (member (root https://www.npmjs.com/package/broccoli-filter) build))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-filter) processAndCacheFile))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-funnel) build))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-funnel) constructor))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-funnel) processFilters))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-lint-eslint) constructor))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-persistent-filter) build))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-persistent-filter) isDirectory))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-sass-source-maps) build))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-sass-source-maps) constructor))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-sri-hash) constructor))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-sri-hash) processHTMLFile))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-sri-hash) processOtherFile))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-uglify-sourcemap) build))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/broccoli-uglify-sourcemap) constructor))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/browser-stdout) _write))","TaintedFormatString"
"(instance (member (root https://www.npmjs.com/package/csv-stringify) Stringifier))","RegExpInjection"
"(instance (member (root https://www.npmjs.com/package/fs-minipass) ReadStream))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/fs-minipass) WriteStream))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/fstream-ignore) addIgnoreFile))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/fstream-npm) readBundledLinks))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/fs-updater) Directory))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/fs-updater) File))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/glob) Glob))","RegExpInjection"
"(instance (member (root https://www.npmjs.com/package/ignore-walk) Walker))","RegExpInjection"
"(instance (member (root https://www.npmjs.com/package/ignore-walk) WalkerSync))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/ignore-walk) Walker))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/jasmine) loadConfigFile))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/jasmine) loadHelpers))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/jasmine) loadRequires))","TaintedPath"
"(instance (member (root https://www.npmjs.com/package/jasmine) loadSpecs))","TaintedPath"
